7916, -10000, -1000023
7926, -8458, -845823
7930, -10000, -1000023
794, 794, 79423
7981, -10000, -1000023
7990, 7990, 799023
8014, -8972, -145823
8014, -8972, 263823
8047, 2415, -1000023
8080, 6354, 808023
8080, 8080, 808023
8120, -9873, -1000023
8120, 2511, -1000023
8292, 8292, -985123
8306, -10000, -1000023
8337, 8337, 833723
839, -10000, -1000023
839, 839, -1000023
839, 839, 83923
8409, -10000, -1000023
8504, 8504, 850423
8504, 8504, 864023
8594, 8594, 859423
8616, -2714, -271423
879, -10000, -1000023
8806, 8806, 880623
884, 884, 78523
8851, 8847, 885123
8851, 8851, 881923
8851, 8851, 885123
8851, 8855, -331823
9018, 9018, 901823
9018, 9199, -446823
9063, 9063, 906323
9108, 9108, 910823
9127, 9063, 906323
9200, -9873, -1000023
9200, -9994, -999023
9294, -8823, 932023
9320, 8247, 799123
9320, 8247, 824723
9320, 9320, -999023
9320, 9320, 917723
9320, 9320, 932023
9532, 9532, 953223
9577, 9577, 957723
9622, 9622, 962223
9811, 2638, -1000023
9834, 9811, 264323
9834, 9834, 983423
9839, 9811, 264323
9879, 9879, -987323
9879, 9879, 987923
Expected 'tf.Tensor(False, shape=(), dtype=bool)' to be true. Summarized data: b'Need value.shape >= size, got '
{{function_node __wrapped__Slice_device_/job:localhost/replica:0/task:0/device:CPU:0}} Expected begin and size arguments to be 1-D tensors of size 1, but got shapes [3] and [3] instead. [Op:Slice]23
